id,domain,task_count,raw_command,token_index,token,gold_boundary_label,gold_task_token_label
CK-1287,temel_bilgisayar,3,ayarları açıp klavye bölümüne giderek tekrar hızını azalt,1,açıp,I-TASK,AÇ
CK-1287,temel_bilgisayar,3,ayarları açıp klavye bölümüne giderek tekrar hızını azalt,2,klavye,B-TASK,GİT
CK-1287,temel_bilgisayar,3,ayarları açıp klavye bölümüne giderek tekrar hızını azalt,3,bölümüne,I-TASK,GİT
CK-1287,temel_bilgisayar,3,ayarları açıp klavye bölümüne giderek tekrar hızını azalt,4,giderek,I-TASK,GİT
CK-1287,temel_bilgisayar,3,ayarları açıp klavye bölümüne giderek tekrar hızını azalt,5,tekrar,B-TASK,AZALT
CK-1287,temel_bilgisayar,3,ayarları açıp klavye bölümüne giderek tekrar hızını azalt,6,hızını,I-TASK,AZALT
CK-1287,temel_bilgisayar,3,ayarları açıp klavye bölümüne giderek tekrar hızını azalt,7,azalt,I-TASK,AZALT
CK-1288,tarayıcı_internet,3,pdfyi büyüterek ikinci sayfaya kaydırıp referansı bul,0,pdfyi,B-TASK,BÜYÜT
CK-1288,tarayıcı_internet,3,pdfyi büyüterek ikinci sayfaya kaydırıp referansı bul,1,büyüterek,I-TASK,BÜYÜT
CK-1288,tarayıcı_internet,3,pdfyi büyüterek ikinci sayfaya kaydırıp referansı bul,2,ikinci,B-TASK,KAYDIR
CK-1288,tarayıcı_internet,3,pdfyi büyüterek ikinci sayfaya kaydırıp referansı bul,3,sayfaya,I-TASK,KAYDIR
CK-1288,tarayıcı_internet,3,pdfyi büyüterek ikinci sayfaya kaydırıp referansı bul,4,kaydırıp,I-TASK,KAYDIR
CK-1288,tarayıcı_internet,3,pdfyi büyüterek ikinci sayfaya kaydırıp referansı bul,5,referansı,B-TASK,BUL
CK-1288,tarayıcı_internet,3,pdfyi büyüterek ikinci sayfaya kaydırıp referansı bul,6,bul,I-TASK,BUL
CK-1299,dosya_yazılım_geliştirme,3,proje klasörüne git ardından readme dosyasını aç ve kurulum bölümünü bul,0,proje,B-TASK,GİT
CK-1299,dosya_yazılım_geliştirme,3,proje klasörüne git ardından readme dosyasını aç ve kurulum bölümünü bul,1,klasörüne,I-TASK,GİT
CK-1299,dosya_yazılım_geliştirme,3,proje klasörüne git ardından readme dosyasını aç ve kurulum bölümünü bul,2,git,I-TASK,GİT
CK-1299,dosya_yazılım_geliştirme,3,proje klasörüne git ardından readme dosyasını aç ve kurulum bölümünü bul,3,ardından,O,O
CK-1299,dosya_yazılım_geliştirme,3,proje klasörüne git ardından readme dosyasını aç ve kurulum bölümünü bul,4,readme,B-TASK,AÇ
CK-1299,dosya_yazılım_geliştirme,3,proje klasörüne git ardından readme dosyasını aç ve kurulum bölümünü bul,5,dosyasını,I-TASK,AÇ
CK-1299,dosya_yazılım_geliştirme,3,proje klasörüne git ardından readme dosyasını aç ve kurulum bölümünü bul,6,aç,I-TASK,AÇ
CK-1299,dosya_yazılım_geliştirme,3,proje klasörüne git ardından readme dosyasını aç ve kurulum bölümünü bul,7,ve,O,O
CK-1299,dosya_yazılım_geliştirme,3,proje klasörüne git ardından readme dosyasını aç ve kurulum bölümünü bul,8,kurulum,B-TASK,BUL
CK-1299,dosya_yazılım_geliştirme,3,proje klasörüne git ardından readme dosyasını aç ve kurulum bölümünü bul,9,bölümünü,I-TASK,BUL
CK-1299,dosya_yazılım_geliştirme,3,proje klasörüne git ardından readme dosyasını aç ve kurulum bölümünü bul,10,bul,I-TASK,BUL
CK-1314,tarayıcı_internet,2,önceki sekmeyi kapat değil önceki sekmeye geç bağlantıyı kopyala,0,önceki,O,O
CK-1314,tarayıcı_internet,2,önceki sekmeyi kapat değil önceki sekmeye geç bağlantıyı kopyala,1,sekmeyi,O,O
CK-1314,tarayıcı_internet,2,önceki sekmeyi kapat değil önceki sekmeye geç bağlantıyı kopyala,2,kapat,O,O
CK-1314,tarayıcı_internet,2,önceki sekmeyi kapat değil önceki sekmeye geç bağlantıyı kopyala,3,değil,O,O
CK-1314,tarayıcı_internet,2,önceki sekmeyi kapat değil önceki sekmeye geç bağlantıyı kopyala,4,önceki,B-TASK,SEKME_DEĞİŞTİR
CK-1314,tarayıcı_internet,2,önceki sekmeyi kapat değil önceki sekmeye geç bağlantıyı kopyala,5,sekmeye,I-TASK,SEKME_DEĞİŞTİR
CK-1314,tarayıcı_internet,2,önceki sekmeyi kapat değil önceki sekmeye geç bağlantıyı kopyala,6,geç,I-TASK,SEKME_DEĞİŞTİR
CK-1314,tarayıcı_internet,2,önceki sekmeyi kapat değil önceki sekmeye geç bağlantıyı kopyala,7,bağlantıyı,B-TASK,KOPYALA
CK-1314,tarayıcı_internet,2,önceki sekmeyi kapat değil önceki sekmeye geç bağlantıyı kopyala,8,kopyala,I-TASK,KOPYALA
CK-1317,dosya_yazılım_geliştirme,2,terminali kapat yanlış oldu terminal çıktısını bul terminal çıktısını kopyala,0,terminali,O,O
CK-1317,dosya_yazılım_geliştirme,2,terminali kapat yanlış oldu terminal çıktısını bul terminal çıktısını kopyala,1,kapat,O,O
CK-1317,dosya_yazılım_geliştirme,2,terminali kapat yanlış oldu terminal çıktısını bul terminal çıktısını kopyala,2,yanlış,O,O
CK-1317,dosya_yazılım_geliştirme,2,terminali kapat yanlış oldu terminal çıktısını bul terminal çıktısını kopyala,3,oldu,O,O
CK-1317,dosya_yazılım_geliştirme,2,terminali kapat yanlış oldu terminal çıktısını bul terminal çıktısını kopyala,4,terminal,B-TASK,BUL
CK-1317,dosya_yazılım_geliştirme,2,terminali kapat yanlış oldu terminal çıktısını bul terminal çıktısını kopyala,5,çıktısını,I-TASK,BUL
CK-1317,dosya_yazılım_geliştirme,2,terminali kapat yanlış oldu terminal çıktısını bul terminal çıktısını kopyala,6,bul,I-TASK,BUL
CK-1317,dosya_yazılım_geliştirme,2,terminali kapat yanlış oldu terminal çıktısını bul terminal çıktısını kopyala,7,terminal,B-TASK,KOPYALA
CK-1317,dosya_yazılım_geliştirme,2,terminali kapat yanlış oldu terminal çıktısını bul terminal çıktısını kopyala,8,çıktısını,I-TASK,KOPYALA
CK-1317,dosya_yazılım_geliştirme,2,terminali kapat yanlış oldu terminal çıktısını bul terminal çıktısını kopyala,9,kopyala,I-TASK,KOPYALA
CK-1320,ofis_metin_düzenleme,3,satırı silme dur satırı seç satırı kes başka sayfaya yapıştır,0,satırı,O,O
CK-1320,ofis_metin_düzenleme,3,satırı silme dur satırı seç satırı kes başka sayfaya yapıştır,1,silme,O,O
CK-1320,ofis_metin_düzenleme,3,satırı silme dur satırı seç satırı kes başka sayfaya yapıştır,2,dur,O,O
CK-1320,ofis_metin_düzenleme,3,satırı silme dur satırı seç satırı kes başka sayfaya yapıştır,3,satırı,B-TASK,SEÇ
CK-1320,ofis_metin_düzenleme,3,satırı silme dur satırı seç satırı kes başka sayfaya yapıştır,4,seç,I-TASK,SEÇ
CK-1320,ofis_metin_düzenleme,3,satırı silme dur satırı seç satırı kes başka sayfaya yapıştır,5,satırı,B-TASK,KES
CK-1320,ofis_metin_düzenleme,3,satırı silme dur satırı seç satırı kes başka sayfaya yapıştır,6,kes,I-TASK,KES
CK-1320,ofis_metin_düzenleme,3,satırı silme dur satırı seç satırı kes başka sayfaya yapıştır,7,başka,B-TASK,YAPIŞTIR
CK-1320,ofis_metin_düzenleme,3,satırı silme dur satırı seç satırı kes başka sayfaya yapıştır,8,sayfaya,I-TASK,YAPIŞTIR
CK-1320,ofis_metin_düzenleme,3,satırı silme dur satırı seç satırı kes başka sayfaya yapıştır,9,yapıştır,I-TASK,YAPIŞTIR
CK-1323,ofis_metin_düzenleme,4,çalışma kitabını aç puan sütununu seç ortalama yaz enter bas,0,çalışma,B-TASK,AÇ
CK-1323,ofis_metin_düzenleme,4,çalışma kitabını aç puan sütununu seç ortalama yaz enter bas,1,kitabını,I-TASK,AÇ
CK-1323,ofis_metin_düzenleme,4,çalışma kitabını aç puan sütununu seç ortalama yaz enter bas,2,aç,I-TASK,AÇ
CK-1323,ofis_metin_düzenleme,4,çalışma kitabını aç puan sütununu seç ortalama yaz enter bas,3,puan,B-TASK,SEÇ
CK-1323,ofis_metin_düzenleme,4,çalışma kitabını aç puan sütununu seç ortalama yaz enter bas,4,sütununu,I-TASK,SEÇ
CK-1323,ofis_metin_düzenleme,4,çalışma kitabını aç puan sütununu seç ortalama yaz enter bas,5,seç,I-TASK,SEÇ
CK-1323,ofis_metin_düzenleme,4,çalışma kitabını aç puan sütununu seç ortalama yaz enter bas,6,ortalama,B-TASK,YAZ
CK-1323,ofis_metin_düzenleme,4,çalışma kitabını aç puan sütununu seç ortalama yaz enter bas,7,yaz,I-TASK,YAZ
CK-1323,ofis_metin_düzenleme,4,çalışma kitabını aç puan sütununu seç ortalama yaz enter bas,8,enter,B-TASK,ENTER
CK-1323,ofis_metin_düzenleme,4,çalışma kitabını aç puan sütununu seç ortalama yaz enter bas,9,bas,I-TASK,ENTER
CK-1326,tarayıcı_internet,4,web sayfasını aç aşağı in tabloyu bul satırı kopyala,0,web,B-TASK,AÇ
CK-1326,tarayıcı_internet,4,web sayfasını aç aşağı in tabloyu bul satırı kopyala,1,sayfasını,I-TASK,AÇ
CK-1326,tarayıcı_internet,4,web sayfasını aç aşağı in tabloyu bul satırı kopyala,2,aç,I-TASK,AÇ
CK-1326,tarayıcı_internet,4,web sayfasını aç aşağı in tabloyu bul satırı kopyala,3,aşağı,B-TASK,KAYDIR
CK-1326,tarayıcı_internet,4,web sayfasını aç aşağı in tabloyu bul satırı kopyala,4,in,I-TASK,KAYDIR
CK-1326,tarayıcı_internet,4,web sayfasını aç aşağı in tabloyu bul satırı kopyala,5,tabloyu,B-TASK,BUL
CK-1326,tarayıcı_internet,4,web sayfasını aç aşağı in tabloyu bul satırı kopyala,6,bul,I-TASK,BUL
CK-1326,tarayıcı_internet,4,web sayfasını aç aşağı in tabloyu bul satırı kopyala,7,satırı,B-TASK,KOPYALA
CK-1326,tarayıcı_internet,4,web sayfasını aç aşağı in tabloyu bul satırı kopyala,8,kopyala,I-TASK,KOPYALA
CK-1333,temel_bilgisayar,3,dosyayı indirip adı değiştirerek arşiv klasörüne taşı,0,dosyayı,B-TASK,İNDİR
CK-1333,temel_bilgisayar,3,dosyayı indirip adı değiştirerek arşiv klasörüne taşı,1,indirip,I-TASK,İNDİR
CK-1333,temel_bilgisayar,3,dosyayı indirip adı değiştirerek arşiv klasörüne taşı,2,adı,B-TASK,YENİDEN_ADLANDIR
CK-1333,temel_bilgisayar,3,dosyayı indirip adı değiştirerek arşiv klasörüne taşı,3,değiştirerek,I-TASK,YENİDEN_ADLANDIR
CK-1333,temel_bilgisayar,3,dosyayı indirip adı değiştirerek arşiv klasörüne taşı,4,arşiv,B-TASK,TAŞI
CK-1333,temel_bilgisayar,3,dosyayı indirip adı değiştirerek arşiv klasörüne taşı,5,klasörüne,I-TASK,TAŞI
CK-1333,temel_bilgisayar,3,dosyayı indirip adı değiştirerek arşiv klasörüne taşı,6,taşı,I-TASK,TAŞI
CK-1334,ofis_metin_düzenleme,3,slayttaki simgeyi seçip büyüterek üst köşeye taşı,0,slayttaki,B-TASK,SEÇ
CK-1334,ofis_metin_düzenleme,3,slayttaki simgeyi seçip büyüterek üst köşeye taşı,1,simgeyi,I-TASK,SEÇ
CK-1334,ofis_metin_düzenleme,3,slayttaki simgeyi seçip büyüterek üst köşeye taşı,2,seçip,I-TASK,SEÇ
CK-1334,ofis_metin_düzenleme,3,slayttaki simgeyi seçip büyüterek üst köşeye taşı,3,büyüterek,B-TASK,BÜYÜT
CK-1334,ofis_metin_düzenleme,3,slayttaki simgeyi seçip büyüterek üst köşeye taşı,4,üst,B-TASK,TAŞI
CK-1334,ofis_metin_düzenleme,3,slayttaki simgeyi seçip büyüterek üst köşeye taşı,5,köşeye,I-TASK,TAŞI
CK-1334,ofis_metin_düzenleme,3,slayttaki simgeyi seçip büyüterek üst köşeye taşı,6,taşı,I-TASK,TAŞI
CK-1340,ofis_metin_düzenleme,3,açık yorumu seçip değiştirerek gönder düğmesine bas,0,açık,B-TASK,SEÇ
CK-1340,ofis_metin_düzenleme,3,açık yorumu seçip değiştirerek gönder düğmesine bas,1,yorumu,I-TASK,SEÇ
CK-1340,ofis_metin_düzenleme,3,açık yorumu seçip değiştirerek gönder düğmesine bas,2,seçip,I-TASK,SEÇ
CK-1340,ofis_metin_düzenleme,3,açık yorumu seçip değiştirerek gönder düğmesine bas,3,değiştirerek,B-TASK,DEĞİŞTİR
CK-1340,ofis_metin_düzenleme,3,açık yorumu seçip değiştirerek gönder düğmesine bas,4,gönder,B-TASK,GÖNDER
CK-1340,ofis_metin_düzenleme,3,açık yorumu seçip değiştirerek gönder düğmesine bas,5,düğmesine,I-TASK,GÖNDER
CK-1340,ofis_metin_düzenleme,3,açık yorumu seçip değiştirerek gönder düğmesine bas,6,bas,I-TASK,GÖNDER
CK-1344,dosya_yazılım_geliştirme,3,hadi terminale geç bi derleme komutunu yaz entera bas,0,hadi,O,O
CK-1344,dosya_yazılım_geliştirme,3,hadi terminale geç bi derleme komutunu yaz entera bas,1,terminale,B-TASK,GEÇ
CK-1344,dosya_yazılım_geliştirme,3,hadi terminale geç bi derleme komutunu yaz entera bas,2,geç,I-TASK,GEÇ
CK-1344,dosya_yazılım_geliştirme,3,hadi terminale geç bi derleme komutunu yaz entera bas,3,bi,O,O
CK-1344,dosya_yazılım_geliştirme,3,hadi terminale geç bi derleme komutunu yaz entera bas,4,derleme,B-TASK,YAZ
CK-1344,dosya_yazılım_geliştirme,3,hadi terminale geç bi derleme komutunu yaz entera bas,5,komutunu,I-TASK,YAZ
CK-1344,dosya_yazılım_geliştirme,3,hadi terminale geç bi derleme komutunu yaz entera bas,6,yaz,I-TASK,YAZ
CK-1344,dosya_yazılım_geliştirme,3,hadi terminale geç bi derleme komutunu yaz entera bas,7,entera,B-TASK,ENTER
CK-1344,dosya_yazılım_geliştirme,3,hadi terminale geç bi derleme komutunu yaz entera bas,8,bas,I-TASK,ENTER
CK-1347,tarayıcı_internet,3,site haritasını aç ardından yardım bağlantısını bul ve bağlantıya tıkla,0,site,B-TASK,AÇ
CK-1347,tarayıcı_internet,3,site haritasını aç ardından yardım bağlantısını bul ve bağlantıya tıkla,1,haritasını,I-TASK,AÇ
CK-1347,tarayıcı_internet,3,site haritasını aç ardından yardım bağlantısını bul ve bağlantıya tıkla,2,aç,I-TASK,AÇ
CK-1347,tarayıcı_internet,3,site haritasını aç ardından yardım bağlantısını bul ve bağlantıya tıkla,3,ardından,O,O
CK-1347,tarayıcı_internet,3,site haritasını aç ardından yardım bağlantısını bul ve bağlantıya tıkla,4,yardım,B-TASK,BUL
CK-1347,tarayıcı_internet,3,site haritasını aç ardından yardım bağlantısını bul ve bağlantıya tıkla,5,bağlantısını,I-TASK,BUL
CK-1347,tarayıcı_internet,3,site haritasını aç ardından yardım bağlantısını bul ve bağlantıya tıkla,6,bul,I-TASK,BUL
CK-1347,tarayıcı_internet,3,site haritasını aç ardından yardım bağlantısını bul ve bağlantıya tıkla,7,ve,O,O
CK-1347,tarayıcı_internet,3,site haritasını aç ardından yardım bağlantısını bul ve bağlantıya tıkla,8,bağlantıya,B-TASK,TIKLA
CK-1347,tarayıcı_internet,3,site haritasını aç ardından yardım bağlantısını bul ve bağlantıya tıkla,9,tıkla,I-TASK,TIKLA
CK-1350,ofis_metin_düzenleme,3,sunum görünümünü aç ardından konuşmacı notlarına geç ve süre bilgisini yaz,0,sunum,B-TASK,AÇ
CK-1350,ofis_metin_düzenleme,3,sunum görünümünü aç ardından konuşmacı notlarına geç ve süre bilgisini yaz,1,görünümünü,I-TASK,AÇ
CK-1350,ofis_metin_düzenleme,3,sunum görünümünü aç ardından konuşmacı notlarına geç ve süre bilgisini yaz,2,aç,I-TASK,AÇ
CK-1350,ofis_metin_düzenleme,3,sunum görünümünü aç ardından konuşmacı notlarına geç ve süre bilgisini yaz,3,ardından,O,O
CK-1350,ofis_metin_düzenleme,3,sunum görünümünü aç ardından konuşmacı notlarına geç ve süre bilgisini yaz,4,konuşmacı,B-TASK,GEÇ
CK-1350,ofis_metin_düzenleme,3,sunum görünümünü aç ardından konuşmacı notlarına geç ve süre bilgisini yaz,5,notlarına,I-TASK,GEÇ
CK-1350,ofis_metin_düzenleme,3,sunum görünümünü aç ardından konuşmacı notlarına geç ve süre bilgisini yaz,6,geç,I-TASK,GEÇ
CK-1350,ofis_metin_düzenleme,3,sunum görünümünü aç ardından konuşmacı notlarına geç ve süre bilgisini yaz,7,ve,O,O
CK-1350,ofis_metin_düzenleme,3,sunum görünümünü aç ardından konuşmacı notlarına geç ve süre bilgisini yaz,8,süre,B-TASK,YAZ
CK-1350,ofis_metin_düzenleme,3,sunum görünümünü aç ardından konuşmacı notlarına geç ve süre bilgisini yaz,9,bilgisini,I-TASK,YAZ
CK-1350,ofis_metin_düzenleme,3,sunum görünümünü aç ardından konuşmacı notlarına geç ve süre bilgisini yaz,10,yaz,I-TASK,YAZ
CK-1351,ofis_metin_düzenleme,4,vördü aç ikinci paragrafı bul seç koypala,0,vördü,B-TASK,AÇ
CK-1351,ofis_metin_düzenleme,4,vördü aç ikinci paragrafı bul seç koypala,1,aç,I-TASK,AÇ
CK-1351,ofis_metin_düzenleme,4,vördü aç ikinci paragrafı bul seç koypala,2,ikinci,B-TASK,BUL
CK-1351,ofis_metin_düzenleme,4,vördü aç ikinci paragrafı bul seç koypala,3,paragrafı,I-TASK,BUL
CK-1351,ofis_metin_düzenleme,4,vördü aç ikinci paragrafı bul seç koypala,4,bul,I-TASK,BUL
CK-1351,ofis_metin_düzenleme,4,vördü aç ikinci paragrafı bul seç koypala,5,seç,B-TASK,SEÇ
CK-1351,ofis_metin_düzenleme,4,vördü aç ikinci paragrafı bul seç koypala,6,koypala,B-TASK,KOPYALA
CK-1368,ofis_metin_düzenleme,2,resmi sola taşı öyle değil resmi sağ üste taşı resmi küçült,0,resmi,O,O
CK-1368,ofis_metin_düzenleme,2,resmi sola taşı öyle değil resmi sağ üste taşı resmi küçült,1,sola,O,O
CK-1368,ofis_metin_düzenleme,2,resmi sola taşı öyle değil resmi sağ üste taşı resmi küçült,2,taşı,O,O
CK-1368,ofis_metin_düzenleme,2,resmi sola taşı öyle değil resmi sağ üste taşı resmi küçült,3,öyle,O,O
CK-1368,ofis_metin_düzenleme,2,resmi sola taşı öyle değil resmi sağ üste taşı resmi küçült,4,değil,O,O
CK-1368,ofis_metin_düzenleme,2,resmi sola taşı öyle değil resmi sağ üste taşı resmi küçült,5,resmi,B-TASK,TAŞI
CK-1368,ofis_metin_düzenleme,2,resmi sola taşı öyle değil resmi sağ üste taşı resmi küçült,6,sağ,I-TASK,TAŞI
CK-1368,ofis_metin_düzenleme,2,resmi sola taşı öyle değil resmi sağ üste taşı resmi küçült,7,üste,I-TASK,TAŞI
CK-1368,ofis_metin_düzenleme,2,resmi sola taşı öyle değil resmi sağ üste taşı resmi küçült,8,taşı,I-TASK,TAŞI
CK-1368,ofis_metin_düzenleme,2,resmi sola taşı öyle değil resmi sağ üste taşı resmi küçült,9,resmi,B-TASK,KÜÇÜLT
CK-1368,ofis_metin_düzenleme,2,resmi sola taşı öyle değil resmi sağ üste taşı resmi küçült,10,küçült,I-TASK,KÜÇÜLT
CK-1374,dosya_yazılım_geliştirme,5,terminal aç pytest yaz enter bas hatayı bul kopyala,0,terminal,B-TASK,AÇ
CK-1374,dosya_yazılım_geliştirme,5,terminal aç pytest yaz enter bas hatayı bul kopyala,1,aç,I-TASK,AÇ
CK-1374,dosya_yazılım_geliştirme,5,terminal aç pytest yaz enter bas hatayı bul kopyala,2,pytest,B-TASK,YAZ
CK-1374,dosya_yazılım_geliştirme,5,terminal aç pytest yaz enter bas hatayı bul kopyala,3,yaz,I-TASK,YAZ
CK-1374,dosya_yazılım_geliştirme,5,terminal aç pytest yaz enter bas hatayı bul kopyala,4,enter,B-TASK,ENTER
CK-1374,dosya_yazılım_geliştirme,5,terminal aç pytest yaz enter bas hatayı bul kopyala,5,bas,I-TASK,ENTER
CK-1374,dosya_yazılım_geliştirme,5,terminal aç pytest yaz enter bas hatayı bul kopyala,6,hatayı,B-TASK,BUL
CK-1374,dosya_yazılım_geliştirme,5,terminal aç pytest yaz enter bas hatayı bul kopyala,7,bul,I-TASK,BUL
CK-1374,dosya_yazılım_geliştirme,5,terminal aç pytest yaz enter bas hatayı bul kopyala,8,kopyala,B-TASK,KOPYALA
CK-1376,tarayıcı_internet,4,web formunu aç ad alanını seç ad yaz sonraki alana geç,0,web,B-TASK,AÇ
CK-1376,tarayıcı_internet,4,web formunu aç ad alanını seç ad yaz sonraki alana geç,1,formunu,I-TASK,AÇ
CK-1376,tarayıcı_internet,4,web formunu aç ad alanını seç ad yaz sonraki alana geç,2,aç,I-TASK,AÇ
CK-1376,tarayıcı_internet,4,web formunu aç ad alanını seç ad yaz sonraki alana geç,3,ad,B-TASK,SEÇ
CK-1376,tarayıcı_internet,4,web formunu aç ad alanını seç ad yaz sonraki alana geç,4,alanını,I-TASK,SEÇ
CK-1376,tarayıcı_internet,4,web formunu aç ad alanını seç ad yaz sonraki alana geç,5,seç,I-TASK,SEÇ
CK-1376,tarayıcı_internet,4,web formunu aç ad alanını seç ad yaz sonraki alana geç,6,ad,B-TASK,YAZ
CK-1376,tarayıcı_internet,4,web formunu aç ad alanını seç ad yaz sonraki alana geç,7,yaz,I-TASK,YAZ
CK-1376,tarayıcı_internet,4,web formunu aç ad alanını seç ad yaz sonraki alana geç,8,sonraki,B-TASK,GEÇ
CK-1376,tarayıcı_internet,4,web formunu aç ad alanını seç ad yaz sonraki alana geç,9,alana,I-TASK,GEÇ
CK-1376,tarayıcı_internet,4,web formunu aç ad alanını seç ad yaz sonraki alana geç,10,geç,I-TASK,GEÇ
CK-1391,temel_bilgisayar,2,ya bi şu pencereyi büyüt sonra sağa al,0,ya,O,O
CK-1391,temel_bilgisayar,2,ya bi şu pencereyi büyüt sonra sağa al,1,bi,O,O
CK-1391,temel_bilgisayar,2,ya bi şu pencereyi büyüt sonra sağa al,2,şu,B-TASK,BÜYÜT
CK-1391,temel_bilgisayar,2,ya bi şu pencereyi büyüt sonra sağa al,3,pencereyi,I-TASK,BÜYÜT
CK-1391,temel_bilgisayar,2,ya bi şu pencereyi büyüt sonra sağa al,4,büyüt,I-TASK,BÜYÜT
CK-1391,temel_bilgisayar,2,ya bi şu pencereyi büyüt sonra sağa al,5,sonra,O,O
CK-1391,temel_bilgisayar,2,ya bi şu pencereyi büyüt sonra sağa al,6,sağa,B-TASK,TAŞI
