id,domain,task_count,raw_command,token_index,token,annotator_boundary_label,annotator_task_token_label,annotator_note
CK-1314,tarayıcı_internet,2,önceki sekmeyi kapat değil önceki sekmeye geç bağlantıyı kopyala,1,sekmeyi,,,
CK-1314,tarayıcı_internet,2,önceki sekmeyi kapat değil önceki sekmeye geç bağlantıyı kopyala,2,kapat,,,
CK-1314,tarayıcı_internet,2,önceki sekmeyi kapat değil önceki sekmeye geç bağlantıyı kopyala,3,değil,,,
CK-1314,tarayıcı_internet,2,önceki sekmeyi kapat değil önceki sekmeye geç bağlantıyı kopyala,4,önceki,,,
CK-1314,tarayıcı_internet,2,önceki sekmeyi kapat değil önceki sekmeye geç bağlantıyı kopyala,5,sekmeye,,,
CK-1314,tarayıcı_internet,2,önceki sekmeyi kapat değil önceki sekmeye geç bağlantıyı kopyala,6,geç,,,
CK-1314,tarayıcı_internet,2,önceki sekmeyi kapat değil önceki sekmeye geç bağlantıyı kopyala,7,bağlantıyı,,,
CK-1314,tarayıcı_internet,2,önceki sekmeyi kapat değil önceki sekmeye geç bağlantıyı kopyala,8,kopyala,,,
CK-1317,dosya_yazılım_geliştirme,2,terminali kapat yanlış oldu terminal çıktısını bul terminal çıktısını kopyala,0,terminali,,,
CK-1317,dosya_yazılım_geliştirme,2,terminali kapat yanlış oldu terminal çıktısını bul terminal çıktısını kopyala,1,kapat,,,
CK-1317,dosya_yazılım_geliştirme,2,terminali kapat yanlış oldu terminal çıktısını bul terminal çıktısını kopyala,2,yanlış,,,
CK-1317,dosya_yazılım_geliştirme,2,terminali kapat yanlış oldu terminal çıktısını bul terminal çıktısını kopyala,3,oldu,,,
CK-1317,dosya_yazılım_geliştirme,2,terminali kapat yanlış oldu terminal çıktısını bul terminal çıktısını kopyala,4,terminal,,,
CK-1317,dosya_yazılım_geliştirme,2,terminali kapat yanlış oldu terminal çıktısını bul terminal çıktısını kopyala,5,çıktısını,,,
CK-1317,dosya_yazılım_geliştirme,2,terminali kapat yanlış oldu terminal çıktısını bul terminal çıktısını kopyala,6,bul,,,
CK-1317,dosya_yazılım_geliştirme,2,terminali kapat yanlış oldu terminal çıktısını bul terminal çıktısını kopyala,7,terminal,,,
CK-1317,dosya_yazılım_geliştirme,2,terminali kapat yanlış oldu terminal çıktısını bul terminal çıktısını kopyala,8,çıktısını,,,
CK-1317,dosya_yazılım_geliştirme,2,terminali kapat yanlış oldu terminal çıktısını bul terminal çıktısını kopyala,9,kopyala,,,
CK-1320,ofis_metin_düzenleme,3,satırı silme dur satırı seç satırı kes başka sayfaya yapıştır,0,satırı,,,
CK-1320,ofis_metin_düzenleme,3,satırı silme dur satırı seç satırı kes başka sayfaya yapıştır,1,silme,,,
CK-1320,ofis_metin_düzenleme,3,satırı silme dur satırı seç satırı kes başka sayfaya yapıştır,2,dur,,,
CK-1320,ofis_metin_düzenleme,3,satırı silme dur satırı seç satırı kes başka sayfaya yapıştır,3,satırı,,,
CK-1320,ofis_metin_düzenleme,3,satırı silme dur satırı seç satırı kes başka sayfaya yapıştır,4,seç,,,
CK-1320,ofis_metin_düzenleme,3,satırı silme dur satırı seç satırı kes başka sayfaya yapıştır,5,satırı,,,
CK-1320,ofis_metin_düzenleme,3,satırı silme dur satırı seç satırı kes başka sayfaya yapıştır,6,kes,,,
CK-1320,ofis_metin_düzenleme,3,satırı silme dur satırı seç satırı kes başka sayfaya yapıştır,7,başka,,,
CK-1320,ofis_metin_düzenleme,3,satırı silme dur satırı seç satırı kes başka sayfaya yapıştır,8,sayfaya,,,
CK-1320,ofis_metin_düzenleme,3,satırı silme dur satırı seç satırı kes başka sayfaya yapıştır,9,yapıştır,,,
CK-1323,ofis_metin_düzenleme,4,çalışma kitabını aç puan sütununu seç ortalama yaz enter bas,0,çalışma,,,
CK-1323,ofis_metin_düzenleme,4,çalışma kitabını aç puan sütununu seç ortalama yaz enter bas,1,kitabını,,,
CK-1323,ofis_metin_düzenleme,4,çalışma kitabını aç puan sütununu seç ortalama yaz enter bas,2,aç,,,
CK-1323,ofis_metin_düzenleme,4,çalışma kitabını aç puan sütununu seç ortalama yaz enter bas,3,puan,,,
CK-1323,ofis_metin_düzenleme,4,çalışma kitabını aç puan sütununu seç ortalama yaz enter bas,4,sütununu,,,
CK-1323,ofis_metin_düzenleme,4,çalışma kitabını aç puan sütununu seç ortalama yaz enter bas,5,seç,,,
CK-1323,ofis_metin_düzenleme,4,çalışma kitabını aç puan sütununu seç ortalama yaz enter bas,6,ortalama,,,
CK-1323,ofis_metin_düzenleme,4,çalışma kitabını aç puan sütununu seç ortalama yaz enter bas,7,yaz,,,
CK-1323,ofis_metin_düzenleme,4,çalışma kitabını aç puan sütununu seç ortalama yaz enter bas,8,enter,,,
CK-1323,ofis_metin_düzenleme,4,çalışma kitabını aç puan sütununu seç ortalama yaz enter bas,9,bas,,,
CK-1326,tarayıcı_internet,4,web sayfasını aç aşağı in tabloyu bul satırı kopyala,0,web,,,
CK-1326,tarayıcı_internet,4,web sayfasını aç aşağı in tabloyu bul satırı kopyala,1,sayfasını,,,
CK-1326,tarayıcı_internet,4,web sayfasını aç aşağı in tabloyu bul satırı kopyala,2,aç,,,
CK-1326,tarayıcı_internet,4,web sayfasını aç aşağı in tabloyu bul satırı kopyala,3,aşağı,,,
CK-1326,tarayıcı_internet,4,web sayfasını aç aşağı in tabloyu bul satırı kopyala,4,in,,,
CK-1326,tarayıcı_internet,4,web sayfasını aç aşağı in tabloyu bul satırı kopyala,5,tabloyu,,,
CK-1326,tarayıcı_internet,4,web sayfasını aç aşağı in tabloyu bul satırı kopyala,6,bul,,,
CK-1326,tarayıcı_internet,4,web sayfasını aç aşağı in tabloyu bul satırı kopyala,7,satırı,,,
CK-1326,tarayıcı_internet,4,web sayfasını aç aşağı in tabloyu bul satırı kopyala,8,kopyala,,,
CK-1333,temel_bilgisayar,3,dosyayı indirip adı değiştirerek arşiv klasörüne taşı,0,dosyayı,,,
CK-1333,temel_bilgisayar,3,dosyayı indirip adı değiştirerek arşiv klasörüne taşı,1,indirip,,,
CK-1333,temel_bilgisayar,3,dosyayı indirip adı değiştirerek arşiv klasörüne taşı,2,adı,,,
CK-1333,temel_bilgisayar,3,dosyayı indirip adı değiştirerek arşiv klasörüne taşı,3,değiştirerek,,,
CK-1333,temel_bilgisayar,3,dosyayı indirip adı değiştirerek arşiv klasörüne taşı,4,arşiv,,,
CK-1333,temel_bilgisayar,3,dosyayı indirip adı değiştirerek arşiv klasörüne taşı,5,klasörüne,,,
CK-1333,temel_bilgisayar,3,dosyayı indirip adı değiştirerek arşiv klasörüne taşı,6,taşı,,,
CK-1334,ofis_metin_düzenleme,3,slayttaki simgeyi seçip büyüterek üst köşeye taşı,0,slayttaki,,,
CK-1334,ofis_metin_düzenleme,3,slayttaki simgeyi seçip büyüterek üst köşeye taşı,1,simgeyi,,,
CK-1334,ofis_metin_düzenleme,3,slayttaki simgeyi seçip büyüterek üst köşeye taşı,2,seçip,,,
CK-1334,ofis_metin_düzenleme,3,slayttaki simgeyi seçip büyüterek üst köşeye taşı,3,büyüterek,,,
CK-1334,ofis_metin_düzenleme,3,slayttaki simgeyi seçip büyüterek üst köşeye taşı,4,üst,,,
CK-1334,ofis_metin_düzenleme,3,slayttaki simgeyi seçip büyüterek üst köşeye taşı,5,köşeye,,,
CK-1334,ofis_metin_düzenleme,3,slayttaki simgeyi seçip büyüterek üst köşeye taşı,6,taşı,,,
CK-1340,ofis_metin_düzenleme,3,açık yorumu seçip değiştirerek gönder düğmesine bas,0,açık,,,
CK-1340,ofis_metin_düzenleme,3,açık yorumu seçip değiştirerek gönder düğmesine bas,1,yorumu,,,
CK-1340,ofis_metin_düzenleme,3,açık yorumu seçip değiştirerek gönder düğmesine bas,2,seçip,,,
CK-1340,ofis_metin_düzenleme,3,açık yorumu seçip değiştirerek gönder düğmesine bas,3,değiştirerek,,,
CK-1340,ofis_metin_düzenleme,3,açık yorumu seçip değiştirerek gönder düğmesine bas,4,gönder,,,
CK-1340,ofis_metin_düzenleme,3,açık yorumu seçip değiştirerek gönder düğmesine bas,5,düğmesine,,,
CK-1340,ofis_metin_düzenleme,3,açık yorumu seçip değiştirerek gönder düğmesine bas,6,bas,,,
CK-1344,dosya_yazılım_geliştirme,3,hadi terminale geç bi derleme komutunu yaz entera bas,0,hadi,,,
CK-1344,dosya_yazılım_geliştirme,3,hadi terminale geç bi derleme komutunu yaz entera bas,1,terminale,,,
CK-1344,dosya_yazılım_geliştirme,3,hadi terminale geç bi derleme komutunu yaz entera bas,2,geç,,,
CK-1344,dosya_yazılım_geliştirme,3,hadi terminale geç bi derleme komutunu yaz entera bas,3,bi,,,
CK-1344,dosya_yazılım_geliştirme,3,hadi terminale geç bi derleme komutunu yaz entera bas,4,derleme,,,
CK-1344,dosya_yazılım_geliştirme,3,hadi terminale geç bi derleme komutunu yaz entera bas,5,komutunu,,,
CK-1344,dosya_yazılım_geliştirme,3,hadi terminale geç bi derleme komutunu yaz entera bas,6,yaz,,,
CK-1344,dosya_yazılım_geliştirme,3,hadi terminale geç bi derleme komutunu yaz entera bas,7,entera,,,
CK-1344,dosya_yazılım_geliştirme,3,hadi terminale geç bi derleme komutunu yaz entera bas,8,bas,,,
CK-1347,tarayıcı_internet,3,site haritasını aç ardından yardım bağlantısını bul ve bağlantıya tıkla,0,site,,,
CK-1347,tarayıcı_internet,3,site haritasını aç ardından yardım bağlantısını bul ve bağlantıya tıkla,1,haritasını,,,
CK-1347,tarayıcı_internet,3,site haritasını aç ardından yardım bağlantısını bul ve bağlantıya tıkla,2,aç,,,
CK-1347,tarayıcı_internet,3,site haritasını aç ardından yardım bağlantısını bul ve bağlantıya tıkla,3,ardından,,,
CK-1347,tarayıcı_internet,3,site haritasını aç ardından yardım bağlantısını bul ve bağlantıya tıkla,4,yardım,,,
CK-1347,tarayıcı_internet,3,site haritasını aç ardından yardım bağlantısını bul ve bağlantıya tıkla,5,bağlantısını,,,
CK-1347,tarayıcı_internet,3,site haritasını aç ardından yardım bağlantısını bul ve bağlantıya tıkla,6,bul,,,
CK-1347,tarayıcı_internet,3,site haritasını aç ardından yardım bağlantısını bul ve bağlantıya tıkla,7,ve,,,
CK-1347,tarayıcı_internet,3,site haritasını aç ardından yardım bağlantısını bul ve bağlantıya tıkla,8,bağlantıya,,,
CK-1347,tarayıcı_internet,3,site haritasını aç ardından yardım bağlantısını bul ve bağlantıya tıkla,9,tıkla,,,
CK-1350,ofis_metin_düzenleme,3,sunum görünümünü aç ardından konuşmacı notlarına geç ve süre bilgisini yaz,0,sunum,,,
CK-1350,ofis_metin_düzenleme,3,sunum görünümünü aç ardından konuşmacı notlarına geç ve süre bilgisini yaz,1,görünümünü,,,
CK-1350,ofis_metin_düzenleme,3,sunum görünümünü aç ardından konuşmacı notlarına geç ve süre bilgisini yaz,2,aç,,,
CK-1350,ofis_metin_düzenleme,3,sunum görünümünü aç ardından konuşmacı notlarına geç ve süre bilgisini yaz,3,ardından,,,
CK-1350,ofis_metin_düzenleme,3,sunum görünümünü aç ardından konuşmacı notlarına geç ve süre bilgisini yaz,4,konuşmacı,,,
CK-1350,ofis_metin_düzenleme,3,sunum görünümünü aç ardından konuşmacı notlarına geç ve süre bilgisini yaz,5,notlarına,,,
CK-1350,ofis_metin_düzenleme,3,sunum görünümünü aç ardından konuşmacı notlarına geç ve süre bilgisini yaz,6,geç,,,
CK-1350,ofis_metin_düzenleme,3,sunum görünümünü aç ardından konuşmacı notlarına geç ve süre bilgisini yaz,7,ve,,,
CK-1350,ofis_metin_düzenleme,3,sunum görünümünü aç ardından konuşmacı notlarına geç ve süre bilgisini yaz,8,süre,,,
CK-1350,ofis_metin_düzenleme,3,sunum görünümünü aç ardından konuşmacı notlarına geç ve süre bilgisini yaz,9,bilgisini,,,
CK-1350,ofis_metin_düzenleme,3,sunum görünümünü aç ardından konuşmacı notlarına geç ve süre bilgisini yaz,10,yaz,,,
CK-1351,ofis_metin_düzenleme,4,vördü aç ikinci paragrafı bul seç koypala,0,vördü,,,
CK-1351,ofis_metin_düzenleme,4,vördü aç ikinci paragrafı bul seç koypala,1,aç,,,
CK-1351,ofis_metin_düzenleme,4,vördü aç ikinci paragrafı bul seç koypala,2,ikinci,,,
CK-1351,ofis_metin_düzenleme,4,vördü aç ikinci paragrafı bul seç koypala,3,paragrafı,,,
CK-1351,ofis_metin_düzenleme,4,vördü aç ikinci paragrafı bul seç koypala,4,bul,,,
CK-1351,ofis_metin_düzenleme,4,vördü aç ikinci paragrafı bul seç koypala,5,seç,,,
CK-1351,ofis_metin_düzenleme,4,vördü aç ikinci paragrafı bul seç koypala,6,koypala,,,
CK-1368,ofis_metin_düzenleme,2,resmi sola taşı öyle değil resmi sağ üste taşı resmi küçült,0,resmi,,,
CK-1368,ofis_metin_düzenleme,2,resmi sola taşı öyle değil resmi sağ üste taşı resmi küçült,1,sola,,,
CK-1368,ofis_metin_düzenleme,2,resmi sola taşı öyle değil resmi sağ üste taşı resmi küçült,2,taşı,,,
CK-1368,ofis_metin_düzenleme,2,resmi sola taşı öyle değil resmi sağ üste taşı resmi küçült,3,öyle,,,
CK-1368,ofis_metin_düzenleme,2,resmi sola taşı öyle değil resmi sağ üste taşı resmi küçült,4,değil,,,
CK-1368,ofis_metin_düzenleme,2,resmi sola taşı öyle değil resmi sağ üste taşı resmi küçült,5,resmi,,,
CK-1368,ofis_metin_düzenleme,2,resmi sola taşı öyle değil resmi sağ üste taşı resmi küçült,6,sağ,,,
CK-1368,ofis_metin_düzenleme,2,resmi sola taşı öyle değil resmi sağ üste taşı resmi küçült,7,üste,,,
CK-1368,ofis_metin_düzenleme,2,resmi sola taşı öyle değil resmi sağ üste taşı resmi küçült,8,taşı,,,
CK-1368,ofis_metin_düzenleme,2,resmi sola taşı öyle değil resmi sağ üste taşı resmi küçült,9,resmi,,,
CK-1368,ofis_metin_düzenleme,2,resmi sola taşı öyle değil resmi sağ üste taşı resmi küçült,10,küçült,,,
CK-1374,dosya_yazılım_geliştirme,5,terminal aç pytest yaz enter bas hatayı bul kopyala,0,terminal,,,
CK-1374,dosya_yazılım_geliştirme,5,terminal aç pytest yaz enter bas hatayı bul kopyala,1,aç,,,
CK-1374,dosya_yazılım_geliştirme,5,terminal aç pytest yaz enter bas hatayı bul kopyala,2,pytest,,,
CK-1374,dosya_yazılım_geliştirme,5,terminal aç pytest yaz enter bas hatayı bul kopyala,3,yaz,,,
CK-1374,dosya_yazılım_geliştirme,5,terminal aç pytest yaz enter bas hatayı bul kopyala,4,enter,,,
CK-1374,dosya_yazılım_geliştirme,5,terminal aç pytest yaz enter bas hatayı bul kopyala,5,bas,,,
CK-1374,dosya_yazılım_geliştirme,5,terminal aç pytest yaz enter bas hatayı bul kopyala,6,hatayı,,,
CK-1374,dosya_yazılım_geliştirme,5,terminal aç pytest yaz enter bas hatayı bul kopyala,7,bul,,,
CK-1374,dosya_yazılım_geliştirme,5,terminal aç pytest yaz enter bas hatayı bul kopyala,8,kopyala,,,
CK-1376,tarayıcı_internet,4,web formunu aç ad alanını seç ad yaz sonraki alana geç,0,web,,,
CK-1376,tarayıcı_internet,4,web formunu aç ad alanını seç ad yaz sonraki alana geç,1,formunu,,,
CK-1376,tarayıcı_internet,4,web formunu aç ad alanını seç ad yaz sonraki alana geç,2,aç,,,
CK-1376,tarayıcı_internet,4,web formunu aç ad alanını seç ad yaz sonraki alana geç,3,ad,,,
CK-1376,tarayıcı_internet,4,web formunu aç ad alanını seç ad yaz sonraki alana geç,4,alanını,,,
CK-1376,tarayıcı_internet,4,web formunu aç ad alanını seç ad yaz sonraki alana geç,5,seç,,,
CK-1376,tarayıcı_internet,4,web formunu aç ad alanını seç ad yaz sonraki alana geç,6,ad,,,
CK-1376,tarayıcı_internet,4,web formunu aç ad alanını seç ad yaz sonraki alana geç,7,yaz,,,
CK-1376,tarayıcı_internet,4,web formunu aç ad alanını seç ad yaz sonraki alana geç,8,sonraki,,,
CK-1376,tarayıcı_internet,4,web formunu aç ad alanını seç ad yaz sonraki alana geç,9,alana,,,
CK-1376,tarayıcı_internet,4,web formunu aç ad alanını seç ad yaz sonraki alana geç,10,geç,,,
CK-1391,temel_bilgisayar,2,ya bi şu pencereyi büyüt sonra sağa al,0,ya,,,
CK-1391,temel_bilgisayar,2,ya bi şu pencereyi büyüt sonra sağa al,1,bi,,,
CK-1391,temel_bilgisayar,2,ya bi şu pencereyi büyüt sonra sağa al,2,şu,,,
CK-1391,temel_bilgisayar,2,ya bi şu pencereyi büyüt sonra sağa al,3,pencereyi,,,
CK-1391,temel_bilgisayar,2,ya bi şu pencereyi büyüt sonra sağa al,4,büyüt,,,
CK-1391,temel_bilgisayar,2,ya bi şu pencereyi büyüt sonra sağa al,5,sonra,,,
CK-1391,temel_bilgisayar,2,ya bi şu pencereyi büyüt sonra sağa al,6,sağa,,,
CK-1391,temel_bilgisayar,2,ya bi şu pencereyi büyüt sonra sağa al,7,al,,,
CK-1393,ofis_metin_düzenleme,3,ııı tabloyu seç biraz küçült kaydet hadi,0,ııı,,,
CK-1393,ofis_metin_düzenleme,3,ııı tabloyu seç biraz küçült kaydet hadi,1,tabloyu,,,
CK-1393,ofis_metin_düzenleme,3,ııı tabloyu seç biraz küçült kaydet hadi,2,seç,,,
CK-1393,ofis_metin_düzenleme,3,ııı tabloyu seç biraz küçült kaydet hadi,3,biraz,,,
CK-1393,ofis_metin_düzenleme,3,ııı tabloyu seç biraz küçült kaydet hadi,4,küçült,,,
CK-1393,ofis_metin_düzenleme,3,ııı tabloyu seç biraz küçült kaydet hadi,5,kaydet,,,
CK-1393,ofis_metin_düzenleme,3,ııı tabloyu seç biraz küçült kaydet hadi,6,hadi,,,
CK-1396,temel_bilgisayar,3,erişilebilirlik panelini aç ardından kontrast temalarına git ve yüksek kontrastı seç,0,erişilebilirlik,,,
CK-1396,temel_bilgisayar,3,erişilebilirlik panelini aç ardından kontrast temalarına git ve yüksek kontrastı seç,1,panelini,,,
CK-1396,temel_bilgisayar,3,erişilebilirlik panelini aç ardından kontrast temalarına git ve yüksek kontrastı seç,2,aç,,,
CK-1396,temel_bilgisayar,3,erişilebilirlik panelini aç ardından kontrast temalarına git ve yüksek kontrastı seç,3,ardından,,,
CK-1396,temel_bilgisayar,3,erişilebilirlik panelini aç ardından kontrast temalarına git ve yüksek kontrastı seç,4,kontrast,,,
CK-1396,temel_bilgisayar,3,erişilebilirlik panelini aç ardından kontrast temalarına git ve yüksek kontrastı seç,5,temalarına,,,
CK-1396,temel_bilgisayar,3,erişilebilirlik panelini aç ardından kontrast temalarına git ve yüksek kontrastı seç,6,git,,,
CK-1396,temel_bilgisayar,3,erişilebilirlik panelini aç ardından kontrast temalarına git ve yüksek kontrastı seç,7,ve,,,
CK-1396,temel_bilgisayar,3,erişilebilirlik panelini aç ardından kontrast temalarına git ve yüksek kontrastı seç,8,yüksek,,,
CK-1396,temel_bilgisayar,3,erişilebilirlik panelini aç ardından kontrast temalarına git ve yüksek kontrastı seç,9,kontrastı,,,
CK-1396,temel_bilgisayar,3,erişilebilirlik panelini aç ardından kontrast temalarına git ve yüksek kontrastı seç,10,seç,,,
CK-1410,tarayıcı_internet,3,gogıl formu aç dosyya yükle düğmesine tıkla gönder,0,gogıl,,,
CK-1410,tarayıcı_internet,3,gogıl formu aç dosyya yükle düğmesine tıkla gönder,1,formu,,,
CK-1410,tarayıcı_internet,3,gogıl formu aç dosyya yükle düğmesine tıkla gönder,2,aç,,,
CK-1410,tarayıcı_internet,3,gogıl formu aç dosyya yükle düğmesine tıkla gönder,3,dosyya,,,
CK-1410,tarayıcı_internet,3,gogıl formu aç dosyya yükle düğmesine tıkla gönder,4,yükle,,,
CK-1410,tarayıcı_internet,3,gogıl formu aç dosyya yükle düğmesine tıkla gönder,5,düğmesine,,,
CK-1410,tarayıcı_internet,3,gogıl formu aç dosyya yükle düğmesine tıkla gönder,6,tıkla,,,
CK-1410,tarayıcı_internet,3,gogıl formu aç dosyya yükle düğmesine tıkla gönder,7,gönder,,,
CK-1420,temel_bilgisayar,3,dosyya yolunu seç koypala çalıştır penceresine yapıştr,0,dosyya,,,
CK-1420,temel_bilgisayar,3,dosyya yolunu seç koypala çalıştır penceresine yapıştr,1,yolunu,,,
