model,id,domain,task_count,raw_command,token_index,token,gold_boundary,pred_boundary,gold_task,pred_task,boundary_correct,task_correct,both_correct,normalized
Gemini,CK-1350,ofis_metin_düzenleme,3,sunum görünümünü aç ardından konuşmacı notlarına geç ve süre bilgisini yaz,6,geç,I-TASK,I-TASK,GEÇ,GEÇ,True,True,True,False
Gemini,CK-1350,ofis_metin_düzenleme,3,sunum görünümünü aç ardından konuşmacı notlarına geç ve süre bilgisini yaz,7,ve,O,O,O,O,True,True,True,False
Gemini,CK-1350,ofis_metin_düzenleme,3,sunum görünümünü aç ardından konuşmacı notlarına geç ve süre bilgisini yaz,8,süre,B-TASK,B-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-1350,ofis_metin_düzenleme,3,sunum görünümünü aç ardından konuşmacı notlarına geç ve süre bilgisini yaz,9,bilgisini,I-TASK,I-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-1350,ofis_metin_düzenleme,3,sunum görünümünü aç ardından konuşmacı notlarına geç ve süre bilgisini yaz,10,yaz,I-TASK,I-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-1374,dosya_yazılım_geliştirme,5,terminal aç pytest yaz enter bas hatayı bul kopyala,0,terminal,B-TASK,B-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-1374,dosya_yazılım_geliştirme,5,terminal aç pytest yaz enter bas hatayı bul kopyala,1,aç,I-TASK,I-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-1374,dosya_yazılım_geliştirme,5,terminal aç pytest yaz enter bas hatayı bul kopyala,2,pytest,B-TASK,B-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-1374,dosya_yazılım_geliştirme,5,terminal aç pytest yaz enter bas hatayı bul kopyala,3,yaz,I-TASK,I-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-1374,dosya_yazılım_geliştirme,5,terminal aç pytest yaz enter bas hatayı bul kopyala,4,enter,B-TASK,B-TASK,ENTER,ENTER,True,True,True,False
Gemini,CK-1374,dosya_yazılım_geliştirme,5,terminal aç pytest yaz enter bas hatayı bul kopyala,5,bas,I-TASK,I-TASK,ENTER,ENTER,True,True,True,False
Gemini,CK-1374,dosya_yazılım_geliştirme,5,terminal aç pytest yaz enter bas hatayı bul kopyala,6,hatayı,B-TASK,B-TASK,BUL,BUL,True,True,True,False
Gemini,CK-1374,dosya_yazılım_geliştirme,5,terminal aç pytest yaz enter bas hatayı bul kopyala,7,bul,I-TASK,I-TASK,BUL,BUL,True,True,True,False
Gemini,CK-1374,dosya_yazılım_geliştirme,5,terminal aç pytest yaz enter bas hatayı bul kopyala,8,kopyala,B-TASK,B-TASK,KOPYALA,KOPYALA,True,True,True,False
Gemini,CK-1391,temel_bilgisayar,2,ya bi şu pencereyi büyüt sonra sağa al,0,ya,O,O,O,O,True,True,True,False
Gemini,CK-1391,temel_bilgisayar,2,ya bi şu pencereyi büyüt sonra sağa al,1,bi,O,O,O,O,True,True,True,False
Gemini,CK-1391,temel_bilgisayar,2,ya bi şu pencereyi büyüt sonra sağa al,2,şu,B-TASK,B-TASK,BÜYÜT,BÜYÜT,True,True,True,False
Gemini,CK-1391,temel_bilgisayar,2,ya bi şu pencereyi büyüt sonra sağa al,3,pencereyi,I-TASK,I-TASK,BÜYÜT,BÜYÜT,True,True,True,False
Gemini,CK-1391,temel_bilgisayar,2,ya bi şu pencereyi büyüt sonra sağa al,4,büyüt,I-TASK,I-TASK,BÜYÜT,BÜYÜT,True,True,True,False
Gemini,CK-1391,temel_bilgisayar,2,ya bi şu pencereyi büyüt sonra sağa al,5,sonra,O,O,O,O,True,True,True,False
Gemini,CK-1391,temel_bilgisayar,2,ya bi şu pencereyi büyüt sonra sağa al,6,sağa,B-TASK,B-TASK,TAŞI,TAŞI,True,True,True,False
Gemini,CK-1391,temel_bilgisayar,2,ya bi şu pencereyi büyüt sonra sağa al,7,al,I-TASK,I-TASK,TAŞI,TAŞI,True,True,True,False
Gemini,CK-1393,ofis_metin_düzenleme,3,ııı tabloyu seç biraz küçült kaydet hadi,0,ııı,O,O,O,O,True,True,True,False
Gemini,CK-1393,ofis_metin_düzenleme,3,ııı tabloyu seç biraz küçült kaydet hadi,1,tabloyu,B-TASK,B-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-1393,ofis_metin_düzenleme,3,ııı tabloyu seç biraz küçült kaydet hadi,2,seç,I-TASK,I-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-1393,ofis_metin_düzenleme,3,ııı tabloyu seç biraz küçült kaydet hadi,3,biraz,B-TASK,O,KÜÇÜLT,O,False,False,False,False
Gemini,CK-1393,ofis_metin_düzenleme,3,ııı tabloyu seç biraz küçült kaydet hadi,4,küçült,I-TASK,B-TASK,KÜÇÜLT,KÜÇÜLT,False,True,False,False
Gemini,CK-1393,ofis_metin_düzenleme,3,ııı tabloyu seç biraz küçült kaydet hadi,5,kaydet,B-TASK,B-TASK,KAYDET,KAYDET,True,True,True,False
Gemini,CK-1393,ofis_metin_düzenleme,3,ııı tabloyu seç biraz küçült kaydet hadi,6,hadi,O,O,O,O,True,True,True,False
Gemini,CK-1396,temel_bilgisayar,3,erişilebilirlik panelini aç ardından kontrast temalarına git ve yüksek kontrastı seç,0,erişilebilirlik,B-TASK,B-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-1396,temel_bilgisayar,3,erişilebilirlik panelini aç ardından kontrast temalarına git ve yüksek kontrastı seç,1,panelini,I-TASK,I-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-1396,temel_bilgisayar,3,erişilebilirlik panelini aç ardından kontrast temalarına git ve yüksek kontrastı seç,2,aç,I-TASK,I-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-1396,temel_bilgisayar,3,erişilebilirlik panelini aç ardından kontrast temalarına git ve yüksek kontrastı seç,3,ardından,O,O,O,O,True,True,True,False
Gemini,CK-1396,temel_bilgisayar,3,erişilebilirlik panelini aç ardından kontrast temalarına git ve yüksek kontrastı seç,4,kontrast,B-TASK,B-TASK,GİT,GİT,True,True,True,False
Gemini,CK-1396,temel_bilgisayar,3,erişilebilirlik panelini aç ardından kontrast temalarına git ve yüksek kontrastı seç,5,temalarına,I-TASK,I-TASK,GİT,GİT,True,True,True,False
Gemini,CK-1396,temel_bilgisayar,3,erişilebilirlik panelini aç ardından kontrast temalarına git ve yüksek kontrastı seç,6,git,I-TASK,I-TASK,GİT,GİT,True,True,True,False
Gemini,CK-1396,temel_bilgisayar,3,erişilebilirlik panelini aç ardından kontrast temalarına git ve yüksek kontrastı seç,7,ve,O,O,O,O,True,True,True,False
Gemini,CK-1396,temel_bilgisayar,3,erişilebilirlik panelini aç ardından kontrast temalarına git ve yüksek kontrastı seç,8,yüksek,B-TASK,B-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-1396,temel_bilgisayar,3,erişilebilirlik panelini aç ardından kontrast temalarına git ve yüksek kontrastı seç,9,kontrastı,I-TASK,I-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-1396,temel_bilgisayar,3,erişilebilirlik panelini aç ardından kontrast temalarına git ve yüksek kontrastı seç,10,seç,I-TASK,I-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-1410,tarayıcı_internet,3,gogıl formu aç dosyya yükle düğmesine tıkla gönder,0,gogıl,B-TASK,B-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-1410,tarayıcı_internet,3,gogıl formu aç dosyya yükle düğmesine tıkla gönder,1,formu,I-TASK,I-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-1410,tarayıcı_internet,3,gogıl formu aç dosyya yükle düğmesine tıkla gönder,2,aç,I-TASK,I-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-1410,tarayıcı_internet,3,gogıl formu aç dosyya yükle düğmesine tıkla gönder,3,dosyya,B-TASK,B-TASK,YÜKLE,TIKLA,True,False,False,False
Gemini,CK-1410,tarayıcı_internet,3,gogıl formu aç dosyya yükle düğmesine tıkla gönder,4,yükle,I-TASK,I-TASK,YÜKLE,TIKLA,True,False,False,False
Gemini,CK-1410,tarayıcı_internet,3,gogıl formu aç dosyya yükle düğmesine tıkla gönder,5,düğmesine,I-TASK,I-TASK,YÜKLE,TIKLA,True,False,False,False
Gemini,CK-1410,tarayıcı_internet,3,gogıl formu aç dosyya yükle düğmesine tıkla gönder,6,tıkla,I-TASK,I-TASK,YÜKLE,TIKLA,True,False,False,False
Gemini,CK-1410,tarayıcı_internet,3,gogıl formu aç dosyya yükle düğmesine tıkla gönder,7,gönder,B-TASK,B-TASK,GÖNDER,GÖNDER,True,True,True,False
Gemini,CK-1432,tarayıcı_internet,2,arama isteğini gönder dur sorguyu değiştir arama isteğini gönder,0,arama,O,O,O,O,True,True,True,False
Gemini,CK-1432,tarayıcı_internet,2,arama isteğini gönder dur sorguyu değiştir arama isteğini gönder,1,isteğini,O,O,O,O,True,True,True,False
Gemini,CK-1432,tarayıcı_internet,2,arama isteğini gönder dur sorguyu değiştir arama isteğini gönder,2,gönder,O,O,O,O,True,True,True,False
Gemini,CK-1432,tarayıcı_internet,2,arama isteğini gönder dur sorguyu değiştir arama isteğini gönder,3,dur,O,O,O,O,True,True,True,False
Gemini,CK-1432,tarayıcı_internet,2,arama isteğini gönder dur sorguyu değiştir arama isteğini gönder,4,sorguyu,B-TASK,B-TASK,DEĞİŞTİR,DEĞİŞTİR,True,True,True,False
Gemini,CK-1432,tarayıcı_internet,2,arama isteğini gönder dur sorguyu değiştir arama isteğini gönder,5,değiştir,I-TASK,I-TASK,DEĞİŞTİR,DEĞİŞTİR,True,True,True,False
Gemini,CK-1432,tarayıcı_internet,2,arama isteğini gönder dur sorguyu değiştir arama isteğini gönder,6,arama,B-TASK,B-TASK,GÖNDER,GÖNDER,True,True,True,False
Gemini,CK-1432,tarayıcı_internet,2,arama isteğini gönder dur sorguyu değiştir arama isteğini gönder,7,isteğini,I-TASK,I-TASK,GÖNDER,GÖNDER,True,True,True,False
Gemini,CK-1432,tarayıcı_internet,2,arama isteğini gönder dur sorguyu değiştir arama isteğini gönder,8,gönder,I-TASK,I-TASK,GÖNDER,GÖNDER,True,True,True,False
Gemini,CK-1437,tarayıcı_internet,2,mesajı silme dur mesajı seç mesajı arşive taşı,0,mesajı,O,O,O,O,True,True,True,False
Gemini,CK-1437,tarayıcı_internet,2,mesajı silme dur mesajı seç mesajı arşive taşı,1,silme,O,O,O,O,True,True,True,False
Gemini,CK-1437,tarayıcı_internet,2,mesajı silme dur mesajı seç mesajı arşive taşı,2,dur,O,O,O,O,True,True,True,False
Gemini,CK-1437,tarayıcı_internet,2,mesajı silme dur mesajı seç mesajı arşive taşı,3,mesajı,B-TASK,B-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-1437,tarayıcı_internet,2,mesajı silme dur mesajı seç mesajı arşive taşı,4,seç,I-TASK,I-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-1437,tarayıcı_internet,2,mesajı silme dur mesajı seç mesajı arşive taşı,5,mesajı,B-TASK,B-TASK,TAŞI,TAŞI,True,True,True,False
Gemini,CK-1437,tarayıcı_internet,2,mesajı silme dur mesajı seç mesajı arşive taşı,6,arşive,I-TASK,I-TASK,TAŞI,TAŞI,True,True,True,False
Gemini,CK-1437,tarayıcı_internet,2,mesajı silme dur mesajı seç mesajı arşive taşı,7,taşı,I-TASK,I-TASK,TAŞI,TAŞI,True,True,True,False
Gemini,CK-1440,tarayıcı_internet,2,son maili açma şey yok gelen kutusuna git son maili seç,0,son,O,O,O,O,True,True,True,False
Gemini,CK-1440,tarayıcı_internet,2,son maili açma şey yok gelen kutusuna git son maili seç,1,maili,O,O,O,O,True,True,True,False
Gemini,CK-1440,tarayıcı_internet,2,son maili açma şey yok gelen kutusuna git son maili seç,2,açma,O,O,O,O,True,True,True,False
Gemini,CK-1440,tarayıcı_internet,2,son maili açma şey yok gelen kutusuna git son maili seç,3,şey,O,O,O,O,True,True,True,False
Gemini,CK-1440,tarayıcı_internet,2,son maili açma şey yok gelen kutusuna git son maili seç,4,yok,O,O,O,O,True,True,True,False
Gemini,CK-1440,tarayıcı_internet,2,son maili açma şey yok gelen kutusuna git son maili seç,5,gelen,B-TASK,B-TASK,GİT,GİT,True,True,True,False
Gemini,CK-1440,tarayıcı_internet,2,son maili açma şey yok gelen kutusuna git son maili seç,6,kutusuna,I-TASK,I-TASK,GİT,GİT,True,True,True,False
Gemini,CK-1440,tarayıcı_internet,2,son maili açma şey yok gelen kutusuna git son maili seç,7,git,I-TASK,I-TASK,GİT,GİT,True,True,True,False
Gemini,CK-1440,tarayıcı_internet,2,son maili açma şey yok gelen kutusuna git son maili seç,8,son,B-TASK,B-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-1440,tarayıcı_internet,2,son maili açma şey yok gelen kutusuna git son maili seç,9,maili,I-TASK,I-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-1440,tarayıcı_internet,2,son maili açma şey yok gelen kutusuna git son maili seç,10,seç,I-TASK,I-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-1448,dosya_yazılım_geliştirme,4,repo klasörüne git changelog dosyasını bul aç sürüm yaz,0,repo,B-TASK,B-TASK,GİT,GİT,True,True,True,False
Gemini,CK-1448,dosya_yazılım_geliştirme,4,repo klasörüne git changelog dosyasını bul aç sürüm yaz,1,klasörüne,I-TASK,I-TASK,GİT,GİT,True,True,True,False
Gemini,CK-1448,dosya_yazılım_geliştirme,4,repo klasörüne git changelog dosyasını bul aç sürüm yaz,2,git,I-TASK,I-TASK,GİT,GİT,True,True,True,False
Gemini,CK-1448,dosya_yazılım_geliştirme,4,repo klasörüne git changelog dosyasını bul aç sürüm yaz,3,changelog,B-TASK,B-TASK,BUL,BUL,True,True,True,False
Gemini,CK-1448,dosya_yazılım_geliştirme,4,repo klasörüne git changelog dosyasını bul aç sürüm yaz,4,dosyasını,I-TASK,I-TASK,BUL,BUL,True,True,True,False
Gemini,CK-1448,dosya_yazılım_geliştirme,4,repo klasörüne git changelog dosyasını bul aç sürüm yaz,5,bul,I-TASK,I-TASK,BUL,BUL,True,True,True,False
Gemini,CK-1448,dosya_yazılım_geliştirme,4,repo klasörüne git changelog dosyasını bul aç sürüm yaz,6,aç,B-TASK,B-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-1448,dosya_yazılım_geliştirme,4,repo klasörüne git changelog dosyasını bul aç sürüm yaz,7,sürüm,B-TASK,B-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-1448,dosya_yazılım_geliştirme,4,repo klasörüne git changelog dosyasını bul aç sürüm yaz,8,yaz,I-TASK,I-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-1451,temel_bilgisayar,4,masaüstüne geç klasörü bul aç dosyayı seç,0,masaüstüne,B-TASK,B-TASK,GEÇ,GEÇ,True,True,True,False
Gemini,CK-1451,temel_bilgisayar,4,masaüstüne geç klasörü bul aç dosyayı seç,1,geç,I-TASK,I-TASK,GEÇ,GEÇ,True,True,True,False
Gemini,CK-1451,temel_bilgisayar,4,masaüstüne geç klasörü bul aç dosyayı seç,2,klasörü,B-TASK,B-TASK,BUL,BUL,True,True,True,False
Gemini,CK-1451,temel_bilgisayar,4,masaüstüne geç klasörü bul aç dosyayı seç,3,bul,I-TASK,I-TASK,BUL,BUL,True,True,True,False
Gemini,CK-1451,temel_bilgisayar,4,masaüstüne geç klasörü bul aç dosyayı seç,4,aç,B-TASK,B-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-1451,temel_bilgisayar,4,masaüstüne geç klasörü bul aç dosyayı seç,5,dosyayı,B-TASK,B-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-1451,temel_bilgisayar,4,masaüstüne geç klasörü bul aç dosyayı seç,6,seç,I-TASK,I-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-1463,temel_bilgisayar,3,klasörü açıp raporu bularak masaüstüne kopyala,0,klasörü,B-TASK,B-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-1463,temel_bilgisayar,3,klasörü açıp raporu bularak masaüstüne kopyala,1,açıp,I-TASK,I-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-1463,temel_bilgisayar,3,klasörü açıp raporu bularak masaüstüne kopyala,2,raporu,B-TASK,B-TASK,BUL,BUL,True,True,True,False
Gemini,CK-1463,temel_bilgisayar,3,klasörü açıp raporu bularak masaüstüne kopyala,3,bularak,I-TASK,I-TASK,BUL,BUL,True,True,True,False
Gemini,CK-1463,temel_bilgisayar,3,klasörü açıp raporu bularak masaüstüne kopyala,4,masaüstüne,B-TASK,B-TASK,KOPYALA,KOPYALA,True,True,True,False
Gemini,CK-1463,temel_bilgisayar,3,klasörü açıp raporu bularak masaüstüne kopyala,5,kopyala,I-TASK,I-TASK,KOPYALA,KOPYALA,True,True,True,False
Gemini,CK-1477,temel_bilgisayar,3,indirilen dosyayı bulup seçerek masaüstüne taşı,0,indirilen,B-TASK,B-TASK,BUL,BUL,True,True,True,False
Gemini,CK-1477,temel_bilgisayar,3,indirilen dosyayı bulup seçerek masaüstüne taşı,1,dosyayı,I-TASK,I-TASK,BUL,BUL,True,True,True,False
Gemini,CK-1477,temel_bilgisayar,3,indirilen dosyayı bulup seçerek masaüstüne taşı,2,bulup,I-TASK,I-TASK,BUL,BUL,True,True,True,False
Gemini,CK-1477,temel_bilgisayar,3,indirilen dosyayı bulup seçerek masaüstüne taşı,3,seçerek,B-TASK,B-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-1477,temel_bilgisayar,3,indirilen dosyayı bulup seçerek masaüstüne taşı,4,masaüstüne,B-TASK,B-TASK,TAŞI,TAŞI,True,True,True,False
Gemini,CK-1477,temel_bilgisayar,3,indirilen dosyayı bulup seçerek masaüstüne taşı,5,taşı,I-TASK,I-TASK,TAŞI,TAŞI,True,True,True,False
Gemini,CK-1481,temel_bilgisayar,2,ya bi şu pencereyi küçült sonra görev çubuğuna dön,0,ya,O,O,O,O,True,True,True,False
Gemini,CK-1481,temel_bilgisayar,2,ya bi şu pencereyi küçült sonra görev çubuğuna dön,1,bi,O,O,O,O,True,True,True,False
Gemini,CK-1481,temel_bilgisayar,2,ya bi şu pencereyi küçült sonra görev çubuğuna dön,2,şu,B-TASK,B-TASK,KÜÇÜLT,KÜÇÜLT,True,True,True,False
Gemini,CK-1481,temel_bilgisayar,2,ya bi şu pencereyi küçült sonra görev çubuğuna dön,3,pencereyi,I-TASK,I-TASK,KÜÇÜLT,KÜÇÜLT,True,True,True,False
Gemini,CK-1481,temel_bilgisayar,2,ya bi şu pencereyi küçült sonra görev çubuğuna dön,4,küçült,I-TASK,I-TASK,KÜÇÜLT,KÜÇÜLT,True,True,True,False
Gemini,CK-1481,temel_bilgisayar,2,ya bi şu pencereyi küçült sonra görev çubuğuna dön,5,sonra,O,O,O,O,True,True,True,False
Gemini,CK-1481,temel_bilgisayar,2,ya bi şu pencereyi küçült sonra görev çubuğuna dön,6,görev,B-TASK,B-TASK,GEÇ,GEÇ,True,True,True,False
Gemini,CK-1481,temel_bilgisayar,2,ya bi şu pencereyi küçült sonra görev çubuğuna dön,7,çubuğuna,I-TASK,I-TASK,GEÇ,GEÇ,True,True,True,False
Gemini,CK-1481,temel_bilgisayar,2,ya bi şu pencereyi küçült sonra görev çubuğuna dön,8,dön,I-TASK,I-TASK,GEÇ,GEÇ,True,True,True,False
Gemini,CK-1502,tarayıcı_internet,3,gogıl aç adres alanına engelli bilgisayar kullanımı yaz ara,0,gogıl,B-TASK,B-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-1502,tarayıcı_internet,3,gogıl aç adres alanına engelli bilgisayar kullanımı yaz ara,1,aç,I-TASK,I-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-1502,tarayıcı_internet,3,gogıl aç adres alanına engelli bilgisayar kullanımı yaz ara,2,adres,B-TASK,B-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-1502,tarayıcı_internet,3,gogıl aç adres alanına engelli bilgisayar kullanımı yaz ara,3,alanına,I-TASK,I-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-1502,tarayıcı_internet,3,gogıl aç adres alanına engelli bilgisayar kullanımı yaz ara,4,engelli,I-TASK,I-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-1502,tarayıcı_internet,3,gogıl aç adres alanına engelli bilgisayar kullanımı yaz ara,5,bilgisayar,I-TASK,I-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-1502,tarayıcı_internet,3,gogıl aç adres alanına engelli bilgisayar kullanımı yaz ara,6,kullanımı,I-TASK,I-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-1502,tarayıcı_internet,3,gogıl aç adres alanına engelli bilgisayar kullanımı yaz ara,7,yaz,I-TASK,I-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-1502,tarayıcı_internet,3,gogıl aç adres alanına engelli bilgisayar kullanımı yaz ara,8,ara,B-TASK,B-TASK,ARA,ARA,True,True,True,False
Gemini,CK-1503,ofis_metin_düzenleme,4,eksıl dosyasını aç f dokuz hücresini seç değer yaz entera bas,0,eksıl,B-TASK,B-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-1503,ofis_metin_düzenleme,4,eksıl dosyasını aç f dokuz hücresini seç değer yaz entera bas,1,dosyasını,I-TASK,I-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-1503,ofis_metin_düzenleme,4,eksıl dosyasını aç f dokuz hücresini seç değer yaz entera bas,2,aç,I-TASK,I-TASK,AÇ,AÇ,True,True,True,False
Gemini,CK-1503,ofis_metin_düzenleme,4,eksıl dosyasını aç f dokuz hücresini seç değer yaz entera bas,3,f,B-TASK,B-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-1503,ofis_metin_düzenleme,4,eksıl dosyasını aç f dokuz hücresini seç değer yaz entera bas,4,dokuz,I-TASK,I-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-1503,ofis_metin_düzenleme,4,eksıl dosyasını aç f dokuz hücresini seç değer yaz entera bas,5,hücresini,I-TASK,I-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-1503,ofis_metin_düzenleme,4,eksıl dosyasını aç f dokuz hücresini seç değer yaz entera bas,6,seç,I-TASK,I-TASK,SEÇ,SEÇ,True,True,True,False
Gemini,CK-1503,ofis_metin_düzenleme,4,eksıl dosyasını aç f dokuz hücresini seç değer yaz entera bas,7,değer,B-TASK,B-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-1503,ofis_metin_düzenleme,4,eksıl dosyasını aç f dokuz hücresini seç değer yaz entera bas,8,yaz,I-TASK,I-TASK,YAZ,YAZ,True,True,True,False
Gemini,CK-1503,ofis_metin_düzenleme,4,eksıl dosyasını aç f dokuz hücresini seç değer yaz entera bas,9,entera,B-TASK,B-TASK,ENTER,ENTER,True,True,True,False
Gemini,CK-1503,ofis_metin_düzenleme,4,eksıl dosyasını aç f dokuz hücresini seç değer yaz entera bas,10,bas,I-TASK,I-TASK,ENTER,ENTER,True,True,True,False
Gemini,CK-1507,tarayıcı_internet,3,tarayıcıda bağlantıyı yapıştr entıra bas çerez uyarısını kapat,0,tarayıcıda,O,B-TASK,O,YAPIŞTIR,False,False,False,False
Gemini,CK-1507,tarayıcı_internet,3,tarayıcıda bağlantıyı yapıştr entıra bas çerez uyarısını kapat,1,bağlantıyı,B-TASK,I-TASK,YAPIŞTIR,YAPIŞTIR,False,True,False,False
Gemini,CK-1507,tarayıcı_internet,3,tarayıcıda bağlantıyı yapıştr entıra bas çerez uyarısını kapat,2,yapıştr,I-TASK,I-TASK,YAPIŞTIR,YAPIŞTIR,True,True,True,False
